"tagfield","liblibrarian","libopac","repeatable","mandatory","important","authorised_value","ind1_defaultvalue","ind2_defaultvalue","frameworkcode"
"930","6","الرابط","الرابط","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","8","رابط الحقل و رقم التتابع","رابط الحقل و رقم التتابع","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","a","عنوان موحد","عنوان موحد","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","d","تاريخ توقيع المعاهده","تاريخ توقيع المعاهده","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","f","تاريخ العمل","تاريخ العمل","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","g","معلومات متنوعة","معلومات متنوعة","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","h","الوسيط","الوسيط","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","k","الرأس الفرعي الشكلي","الرأس الفرعي الشكلي","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","l","لغة العمل","لغة العمل","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","m","وسيط الاداء الصوتى","وسيط الاداء الصوتى","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","n","رقم الجزء/قسم العمل","رقم الجزء/قسم العمل","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","o","بيان التوزيع الصوتى","بيان التوزيع الصوتى","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","p","اسم جزء/قسم العمل","اسم جزء/قسم العمل","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","r","مفتاح للصوت","مفتاح للصوت","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","s","النسخة","النسخة","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"930","t","عنوان العمل","عنوان العمل","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"936","a","OCLC control number(s) of parallel record(s) (OCLC); Piece used for cataloging, PUC (RLIN)","OCLC control number(s) of parallel record(s) (OCLC); Piece used for cataloging, PUC (RLIN)","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","6","الرابط","الرابط","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","8","رابط الحقل و رقم التتابع","رابط الحقل و رقم التتابع","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","a","عنوان موحد","عنوان موحد","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","d","تاريخ توقيع المعاهده","تاريخ توقيع المعاهده","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","f","تاريخ العمل","تاريخ العمل","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","g","معلومات متنوعة","معلومات متنوعة","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","h","الوسيط","الوسيط","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","k","الرأس الفرعي الشكلي","الرأس الفرعي الشكلي","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","l","لغة العمل","لغة العمل","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","m","وسيط الاداء الصوتى","وسيط الاداء الصوتى","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","n","رقم الجزء/قسم العمل","رقم الجزء/قسم العمل","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","o","بيان التوزيع الصوتى","بيان التوزيع الصوتى","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","p","اسم جزء/قسم العمل","اسم جزء/قسم العمل","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","r","مفتاح للصوت","مفتاح للصوت","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"940","s","النسخة","النسخة","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"941","a","عنوان مرومن","عنوان مرومن","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"941","h","الوسيط","الوسيط","0","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"942","0"," (عناصر كوها(المعارة , all copies","Koha issues (borrowed), all copies","0","0","0","biblioitems.totalissues","9","","","","0","-5","BKA","","","","9999","0"
"942","2","مصدر التصنيف او خطة الترفيف","مصدر التصنيف او مخطط الترفيف","0","0","0","biblioitems.cn_source","9","cn_source","","","0","0","BKA","","","","9999","0"
"942","6","التصنيف الطبيعي للفرز في كوها","Koha normalized classification for sorting","0","0","0","biblioitems.cn_sort","-1","","","","0","7","BKA","","","","9999","0"
"942","a","رمز مؤسسة - مهمل","Institution code [OBSOLETE]","0","0","0","","9","","","","0","-5","BKA","","","","9999","0"
"942","c","نوع المادة الافتراضى فى نظام كوها","نوع المادة الافتراضى فى نظام كوها","0","1","0","biblioitems.itemtype","9","itemtypes","","","0","0","BKA","","","","9999","0"
"942","e","الطبعة","الطبعة","0","0","0","","9","","","","0","0","BKA","","","","9999","0"
"942","h","جزء التصنيف","جزء التصنيف","0","0","0","biblioitems.cn_class","9","","","","0","0","BKA","","","","9999","0"
"942","i","جزء المادة","Item part","1","0","0","biblioitems.cn_item","9","","","","0","9","BKA","","","","9999","0"
"942","k","رقم الطلب البادئ","سابقة رقم الطلب","0","0","0","","9","","","","0","0","BKA","","","","9999","0"
"942","m","رقم الطلب اللاحق","لاحقة رقم الطلب","0","0","0","biblioitems.cn_suffix","9","","","","0","0","BKA","","","","9999","0"
"942","s","Serial record flag","Serial record","0","0","0","biblio.serial","9","","","","0","-5","BKA","","","","9999","0"
"945","0","0","0","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","1","1","1","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","2","2","2","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","3","3","3","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","4","4","4","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","5","5","5","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","6","6","6","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","7","7","7","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","8","8","8","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","9","9","9","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","a","a","a","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","b","b","b","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","c","c","c","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","d","d","d","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","e","e","e","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","f","f","f","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","g","g","g","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","h","h","h","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","i","i","i","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","j","j","j","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","k","k","k","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","l","l","l","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","m","m","m","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","n","n","n","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","o","o","o","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","p","p","p","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","q","q","q","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","r","r","r","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","s","s","s","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","t","t","t","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","u","u","u","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","v","v","v","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","w","w","w","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","x","x","x","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","y","y","y","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"945","z","z","z","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","0","0","0","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","1","1","1","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","2","2","2","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","3","3","3","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","4","4","4","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","5","5","5","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","6","6","6","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","7","7","7","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","8","8","8","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","9","9","9","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","a","a","a","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","b","b","b","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","c","c","c","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","d","d","d","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","e","e","e","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","f","f","f","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","g","g","g","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","h","h","h","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","i","i","i","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","j","j","j","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","k","k","k","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","l","l","l","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","m","m","m","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","n","n","n","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","o","o","o","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","p","p","p","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","q","q","q","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","r","r","r","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","s","s","s","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","t","t","t","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","u","u","u","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","v","v","v","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","w","w","w","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","x","x","x","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","y","y","y","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"946","z","z","z","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","0","0","0","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","1","1","1","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","2","2","2","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","3","3","3","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","4","4","4","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","5","5","5","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","6","6","6","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","7","7","7","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","8","8","8","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","9","9","9","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","a","a","a","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","b","b","b","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","c","c","c","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","d","d","d","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","e","e","e","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","f","f","f","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","g","g","g","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","h","h","h","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","i","i","i","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","j","j","j","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","k","k","k","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","l","l","l","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","m","m","m","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","n","n","n","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","o","o","o","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","p","p","p","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","q","q","q","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","r","r","r","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","s","s","s","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","t","t","t","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","u","u","u","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","v","v","v","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","w","w","w","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","x","x","x","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","y","y","y","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"947","z","z","z","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
"948","0","0 (OCLC)","0 (OCLC)","1","0","0","","9","","","","0","-6","BKA","","","","9999","0"
